name_ko,story_id,title,hook,story_ko,culture_region,era,story_type,source_kind,source_url,confidence,editorial_note
조팝나무,bstory-spiraea-jobap-name,조밥에서 온 이름 조팝나무,꽃이 만발한 모습이 튀긴 좁쌀을 붙여 놓은 것 같아 조팝나무가 되었어요.,"조팝나무라는 이름은 밥에서 왔어요. 한국민족문화대백과사전은 꽃이 만발한 식물체의 모양이 튀긴 좁쌀을 붙여 놓은 것같이 보인다고 해서 이 이름이 붙었다고 설명해요. 학명은 스피라이아 프루니폴리아 변종이고, 산과 들에서 흔하게 자라 키가 2미터쯤 되며 4~5월에 흰 꽃이 피어요. 어린순은 나물로 먹었고, 뿌리는 한약재로 썼어요. 해열과 수렴 효과가 있다고 보아 학질, 감모발열, 신경통, 인후종통, 설사, 대하에 쓰였고, 절학칠보음이나 상산음 같은 처방에 들어갔어요. 중국에서는 이 식물을 수선국이라 부르는데, 효녀 수선의 이름을 따서 붙였다는 이야기가 전해져요.",korea,traditional,folklore,other,https://encykorea.aks.ac.kr/Article/E0052732,single_source,수선국 전설은 해당 사전 항목에 실린 내용으로 다른 출처로 교차 확인하지 못했다.
스위트 바즐,bstory-basil-isabella,바질 화분에 묻힌 연인의 머리,리버풀 미술관에 걸린 그림 한 점이 바질 화분의 끔찍한 비밀을 담고 있어요.,"이탈리아 작가 보카치오가 남긴 이야기에서 부유한 상인 집안의 딸 이사벨라는 가난한 도제 로렌초와 사랑에 빠져요. 오빠들은 로렌초를 죽여 묻어 버리고, 이사벨라는 시신을 찾아내 목을 잘라 바질 화분에 묻은 뒤 눈물로 물을 줘요. 존 키츠가 이 이야기를 시로 옮겼고, 열아홉 살 존 에버렛 밀레이가 1848년부터 그 시를 그림으로 그렸어요. 리버풀 워커 미술관 소장번호 WAG 1637이 그 작품이에요. 화면 뒤쪽 허브 화분이 결말을 미리 흘리고, 오빠 하나는 이사벨라의 개를 걷어차고 있으며, 두 연인은 핏빛 오렌지를 나눠 들고 있어요. 라파엘전파 양식으로 그려진 최초의 그림 가운데 하나예요.",england,19c,literary,museum,https://www.liverpoolmuseums.org.uk/artifact/isabella,varies,"이사벨라의 출신지가 자료마다 갈린다. 리버풀박물관은 피렌체, 데카메론 해설(넷째 날 다섯째 이야기)은 메시나로 적어 본문에서는 도시를 특정하지 않았다."
스위트 바즐,bstory-basil-culpeper,뇌에 전갈이 생긴다던 풀,17세기 영국 약초서는 바질을 놓고 저자들이 변호사처럼 물어뜯는다고 적었어요.,"17세기 영국의 약초학자 니콜라스 컬페퍼는 컴플리트 허벌의 바질 항목을 이렇게 열어요. 모든 저자가 이 풀을 놓고 서로 귀를 물어뜯으며 변호사들처럼 욕을 주고받는다고요. 갈레노스와 디오스코리데스는 바질을 먹는 것 자체가 적절하지 않다고 보았대요. 컬페퍼는 힐라리우스라는 사람이 바질 냄새를 자주 맡다가 뇌에 전갈이 생겼다고 주장한 일, 미잘두스가 바질을 말똥 속에 넣어 썩히면 독충이 생긴다고 쓴 일도 함께 옮겨 놓았어요. 반대로 독 있는 짐승에게 물리거나 말벌이나 뿔말벌에 쏘인 자리에 붙이면 독을 빠르게 빨아낸다고도 적었고요.",england,17c,folklore,book-pd,https://www.gutenberg.org/files/49513/49513-h/49513-h.htm,single_source,그리스어 basilikón(왕의 풀) 어원은 위키 계열에서만 확인돼 쿼터를 아끼려 뺐다.
포도,bstory-grape-planchon-phylloxera,뿌리를 파헤친 식물학자,1868년 여름 플랑숑은 죽어가는 포도나무를 뽑아 뿌리에서 노란 진딧물을 찾아냈어요.,"1866년부터 론강 일대의 포도밭이 이유 없이 말라 죽기 시작했어요. 1868년 여름 프랑스는 3인 조사위원회를 꾸렸고, 여기에 몽펠리에의 식물학자 쥘에밀 플랑숑이 들어갔어요. 이미 죽은 포도나무에서는 아무것도 나오지 않았는데, 아직 살아 있는 나무를 뽑아 보니 뿌리에 현미경으로 봐야 할 만큼 작은 노란 진딧물이 잔뜩 붙어 있었어요. 플랑숑은 이 벌레를 필록세라속으로 분류했어요. 학계는 벌레가 원인이 아니라 결과일 뿐이라며 반박했지만, 1870년대 초 미국 곤충학자 찰스 밸런타인 라일리가 미국에도 이 벌레가 흔한데 미국 포도나무는 견뎌 낸다고 알려 줘요. 플랑숑은 1873년 미국으로 건너가 라일리를 만났고, 미국 대목을 들여와 프랑스 품종을 접붙이자고 권했어요.",france,19c,history,museum,https://www.lindahall.org/about/news/scientist-of-the-day/jules-emile-planchon/,repeated,린다홀도서관은 과학기술사 전문 연구도서관이라 source_kind를 museum으로 잡았다.
포도,bstory-grape-300000-franc-prize,30만 프랑짜리 포도 현상금,필록세라를 잡는 사람에게 30만 프랑을 주겠다고 하자 3년간 600건이 쏟아졌어요.,"필록세라가 프랑스 포도밭에서 처음 눈에 띈 해는 1863년이에요. 1868년 정부가 만든 위원회가 진딧물을 원인으로 지목했고, 1870년에는 미국 곤충학자가 프랑스 품종을 미국 대목에 접붙이자는 해법을 내놨어요. 그사이 프랑스 정부는 치료법을 처음 찾아내는 사람에게 30만 프랑이 넘는 상금을 주겠다고 내걸었어요. 1874년부터 1877년까지 무려 600건의 방법이 접수됐어요. 결국 살아남은 답은 접목이었어요. 이미 필록세라를 견디는 미국 포도나무 뿌리 위에 프랑스 품종을 붙이는 방식이었고, 1890년대가 되자 프랑스 전역으로 퍼졌어요. 이 방법은 지금도 세계 곳곳의 포도밭에서 최선의 대책으로 쓰이고 있어요.",france,19c,history,other,https://thisdayinwinehistory.com/the-great-french-blight/,repeated,1863~1890년 사이 프랑스 포도밭의 약 40퍼센트가 사라졌다는 수치는 다른 출처에서 확인했고 이 편에는 넣지 않았다.
넌출월귤,bstory-cranberry-1959-scare,추수감사절을 삼킨 크랜베리,1959년 11월 9일 장관의 발표 한마디에 미국 밥상에서 크랜베리가 사라졌어요.,"1959년 11월 9일, 추수감사절을 3주도 남기지 않은 시점에 미국 보건교육복지부 장관 아서 플레밍이 경고를 냈어요. 태평양 북서부에서 나온 크랜베리가 제초제 아미노트리아졸에 노출됐다는 내용이었어요. 실험실 쥐에서 갑상선 기능이 억제되고 종양이 생겼다는 결과가 근거였고, 1958년 식품첨가물 개정법의 딜레이니 조항이 법적 발판이었어요. 반응은 즉각적이었어요. 11월 중순까지 생과 판매가 전년 대비 63퍼센트, 통조림은 73퍼센트 떨어졌어요. 아이젠하워 대통령 부부는 추수감사절 식탁에 크랜베리 소스 대신 사과 소스를 올렸어요. 닉슨 부통령은 위스콘신 만찬에서 크랜베리를 네 접시나 비웠고, 같은 날 케네디 상원의원은 크랜베리 주스를 마셨어요. 정부는 나중에 재배 농가에 800만 달러가 넘는 보상금을 풀었어요.",usa,20c,history,magazine,https://www.history.com/articles/great-cranberry-scare-thanksgiving-1959,repeated,추수감사절 주까지 1600만 파운드 넘는 물량이 안전 판정을 받았고 딜레이니 조항은 1996년 폐지됐다는 후속 사실도 같은 페이지에 있다.
넌출월귤,bstory-cranberry-craneberry,두루미 머리를 닮은 꽃,왐파노아그는 이 열매를 1만 2천 년 동안 거둬 왔어요.,"매사추세츠의 왐파노아그 사람들은 이 열매를 사수무니아시라 부르며 1만 2천 년 동안 거둬 왔어요. 생으로 먹고, 말려서 나삼페라는 곡물가루에 섞고, 고기와 기름에 개어 몇 달을 가는 페미컨으로 만들었죠. 전통 치료사들은 열과 부기, 뱃멀미에 이 열매를 썼고요. 영국인들은 꽃이 샌드힐두루미의 머리를 닮았다고 해서 크레인베리라 불렀고 그 이름이 굳어 크랜베리가 됐어요. 1816년, 독립전쟁에 참전했던 헨리 홀 선장은 모래가 덮인 자리에서 야생 크랜베리가 더 잘 자라는 것을 알아채고 덩굴을 옮겨 심으며 모래를 뿌리기 시작했어요. 1871년에 첫 재배자 조합이 생겼고, 1885년 플리머스 카운티는 1347에이커, 바른스터블 카운티는 2408에이커를 재배했어요.",usa,19c,history,other,https://www.cranberries.org/history,repeated,물에 띄워 수확하는 방식과 열매 속 공기주머니는 이 페이지에서 확인되지 않아 다른 편으로 옮기지 않고 뺐다.
빨강 봉선화,bstory-balsam-baekban,백반과 괭이밥의 화학,봉선화 꽃잎만 찧어서는 손톱이 물들지 않아요.,"봉선화라는 이름은 꽃 모양이 봉황을 닮았다는 데서 왔어요. 원산지는 인도와 말레이시아, 중국이고요. 우리나라에서는 여름이면 소녀들이 봉선화 꽃잎에 괭이밥 잎을 섞고 백반이나 소금을 조금 넣어 함께 빻은 다음 손톱에 얹어 물을 들였어요. 꽃잎만으로는 색이 제대로 들지 않기 때문이에요. 괭이밥에 든 수산이 손톱을 부드럽게 만들어 색소가 스며들게 하고, 소금은 색을 붙잡아 두는 매염제 노릇을 했어요. 붉은색이 사악한 기운을 물리친다는 믿음도 얹혀 있어서, 봉선화 물들이기에는 몸을 지키려는 뜻도 함께 담겨 있다고 봐요. 이 풍속은 조선 후기 세시풍속을 정리한 동국세시기에 기록으로 남아 있어요.",korea,joseon,folklore,other,https://encykorea.aks.ac.kr/Article/E0023931,repeated,'첫눈 올 때까지 물이 남으면 첫사랑이 이루어진다'는 전승은 널리 알려져 있지만 직접 연 사전 항목에는 없어 본문에서 뺐다.
빨강 봉선화,bstory-balsam-hongnanpa,소설집에 실린 바이올린곡,우리가 아는 가곡 봉선화는 처음에 가사 없는 바이올린곡이었어요.,"가곡 봉선화는 처음부터 노래가 아니었어요. 1920년 홍난파가 펴낸 단편소설집 처녀혼에 애수라는 제목의 바이올린곡으로 처음 실렸어요. 소설집 안에 악보를 함께 넣은 셈이죠. 여기에 김형준이 가사를 붙이면서 성악곡이 되었고, 1925년에 나온 세계명작가곡집에 수록됐어요. 울 밑에 선 봉선화로 시작하는 그 노래예요. 곡이 먼저 있고 노랫말이 나중에 붙은 순서라, 지금 우리가 부르는 가사는 그 바이올린 선율이 세상에 나오고 몇 해 뒤에 만들어진 것이에요.",korea,20c,literary,other,https://encykorea.aks.ac.kr/Article/E0064008,single_source,일제강점기 금지곡 지정 여부와 김천애의 도쿄 공연 일화는 이 항목에 없어 뺐다.
마,bstory-indian-hemp-itatamat,매듭으로 쓴 여자의 일기,결혼한 날부터 굵어지는 실타래 하나가 한 사람의 연대기였어요.,"미국 농무부 자연자원보전청 식물 안내서는 아포시넘 칸나비눔, 곧 인디언 헴프의 여러 쓰임 가운데 이타타마트를 사람들에게 가장 중요한 것으로 꼽아요. 날을 세는 공이라는 뜻이에요. 여자는 결혼한 날부터 이 식물 섬유로 꼰 긴 실에 매듭을 지어 자기 삶의 사건들을 기록했어요. 아이가 태어난 날, 누군가 죽은 날, 유난했던 날에는 구슬이나 조개껍데기 같은 표지를 함께 매달았죠. 매듭이 쌓이면서 실타래는 점점 굵어졌고, 손에 쥐기 어려울 만큼 커지면 새 공을 감기 시작했어요. 종이도 달력도 없이 실 한 가닥이 한 사람의 연대기가 된 셈이에요.",north-america,traditional,folklore,other,https://plants.sc.egov.usda.gov/DocumentLibrary/plantguide/pdf/pg_apca.pdf,single_source,표의 '마'와 영문 Indian Hemp가 어긋난다. 이 편은 북미의 Apocynum cannabinum(도그베인)으로 잡았고 한국의 '마'(Dioscorea)와는 관계가 없다. PDF 전문 4쪽을 확인했다.
마,bstory-indian-hemp-cordage,한 포기에서 나오는 끈 75센티,잘 꼰 인디언 헴프 밧줄은 수백 파운드를 견뎠다고 해요.,"인디언 헴프 줄기는 서리가 내린 늦가을, 붉은 갈색으로 뻣뻣해졌을 때 밑동을 잘라 거뒀어요. 겉껍질과 목질 심 사이에 있는 섬유층을 조개껍데기나 흑요석, 뼈로 긁어 벗겨 내고, 줄기를 아래에서 위로 네 갈래로 쪼갠 다음 속의 나무 심을 손으로 걷어 냈죠. 파이우트 사람들은 긁어내지 않고 마른 줄기를 그냥 쪼개 부러뜨린 뒤 껍질을 비벼 털어 냈어요. 손에 물을 묻히고 허벅지 위에서 굴려 꼬면 마찰이 커져 실이 단단해졌고요. 한 포기에서 쓸 만한 섬유는 75센티미터쯤 나왔어요. 잘 꼰 밧줄은 현대 대마 밧줄에 맞먹어 수백 파운드에서 끊어졌고, 물에 젖어도 줄지 않고 힘을 유지했어요.",north-america,traditional,history,other,https://primitiveways.com/hemp_dogbane.html,single_source,원문의 2.5피트를 75센티미터로 환산했다. 이음매 손실 25퍼센트를 감안한 수치다.
벗풀,bstory-arrowhead-kuwai-osechi,싹이 트는 설날 음식 쿠와이,일본에서는 큼직한 싹이 솟는 쿠와이를 두고 '싹이 나온다'며 오세치에 올려요.,"일본에서 벗풀 무리의 알뿌리는 쿠와이라 불리며 새해 음식인 오세치에 빠지지 않아요. 둥근 알뿌리에서 굵은 싹이 쑥 솟은 모양이 싹이 튼다, 곧 앞길이 열린다는 뜻으로 읽히기 때문이에요. 일본어 이름이 출세를 뜻하는 말과 소리가 겹치는 점도 한몫했고요. 쿠와이 재배는 메이지 초기에 벼농사가 어려운 도쿄 근교 반습지에서 자리를 잡았고 메이지 말에는 전국으로 퍼졌어요. 사이타마의 소카·가와구치·이와쓰키가 대표 산지였고, 히로시마 후쿠야마는 1902년 무렵 아시다강 관개수를 끌어 쓰며 산지가 됐어요. 1955년 이후 도시화와 고된 손일 탓에 재배가 크게 줄었어요.",japan,modern,folklore,other,https://www.foodinjapan.org/japan/kuwai/,single_source,쿠와이는 벗풀과 같은 Sagittaria속의 소귀나물(S. trifolia var. edulis)이다. 속명 Sagittaria가 화살(sagitta)에서 왔다는 어원은 위키 계열에서만 확인돼 쿼터를 아끼려 뺐다.
벗풀,bstory-arrowhead-fukuyama,후쿠야마가 쥔 70퍼센트,일본에서 나오는 쿠와이의 약 70퍼센트가 한 도시에서 나와요.,"쿠와이는 논처럼 물을 댄 진흙 바닥에서 자라요. 간장 회사 깃코만이 정리한 식재료 사전에 따르면 일본에서 나오는 쿠와이의 약 70퍼센트를 히로시마현 후쿠야마시가 대고 있어요. 먹는 부분은 땅속 알뿌리인데 부드러운 식감에 쌉싸래한 맛이 뒤에 남아요. 조려 먹거나 튀기고, 크림에 넣어 스튜로 끓이거나 얇게 저며 칩으로 만들기도 해요. 알뿌리에서 굵게 솟은 싹은 행운을 부른다고 여겨져 새해 요리에 없어서는 안 될 재료로 꼽히고요. 겨울에 진흙 속에서 캐낸 알뿌리가 그대로 정월 찬합에 오르는 셈이에요.",japan,modern,history,other,https://www.kikkoman.com/en/cookbook/glossary/kuwai.html,single_source,앞 편과 상징 부분이 일부 겹친다. 화면에서 둘 다 쓴다면 이 편은 산지·조리 쪽만 남기는 편이 좋다.
흰독말풀,bstory-datura-jamestown,열하루를 잃어버린 병사들,1676년 제임스타운의 병사들은 샐러드 한 접시에 열하루를 통째로 잃었어요.,"1676년 베이컨의 반란을 진압하러 제임스타운에 주둔한 영국 병사들이 흰독말풀 무리를 삶아 넣은 샐러드를 먹었어요. 로버트 베벌리는 1705년 버지니아의 역사와 현재에 그 광경을 적어 두었어요. 병사들은 며칠 동안 완전히 얼이 빠진 바보가 되었는데, 하나는 깃털을 공중에 불어 올리고 다른 하나는 그것을 향해 사납게 지푸라기를 던졌으며, 또 하나는 발가벗은 채 구석에 앉아 원숭이처럼 이를 드러내고 얼굴을 찡그렸다고 해요. 제 오물 위에 뒹굴지 않도록 가둬 두어야 했고요. 열하루 만에 제정신이 돌아온 병사들은 그동안의 일을 하나도 기억하지 못했어요. 그 뒤로 이 풀은 제임스타운 위드라 불렸고, 발음이 뭉개져 짐슨위드가 됐어요.",usa,17c,history,other,http://capitalnaturalist.blogspot.com/2014/11/jamestown-weed.html,repeated,"베벌리의 1705년 원문 표현까지 본문에서 확인했고, 표현은 전부 새로 옮겨 썼다."
흰독말풀,bstory-datura-tropane-alkaloids,악마의 나팔과 천식약,흰독말풀에는 아트로핀 같은 알칼로이드가 들어 있어 소량은 천식약으로 쓰였어요.,"흰독말풀은 이름이 여러 개예요. 짐슨위드는 제임스타운 위드가 줄어든 말이고, 그 밖에 악마의 나팔, 악마의 덫, 가시사과 같은 이름으로도 불려요. 이 식물에는 트로판 알칼로이드 세 가지가 들어 있어요. 스코폴라민, 히오스시아민, 아트로핀이에요. 적은 양은 천식과 근육 경련, 파킨슨병 치료에 쓰이기도 했어요. 하지만 양이 많아지면 이야기가 달라져요. 동공이 커지고 열이 나고 갈증이 심해지며, 몸의 균형이 무너지고 혼란과 환각, 섬망이 오고, 얼굴이 붉어지고 맥이 빠르고 약해지며 호흡이 힘들어지다가 경련과 혼수까지 갈 수 있어요. 원예 도감은 이 식물의 독성 등급을 높음으로 매기고, 모든 부분에 독이 있다고 적어 두었어요.",north-america,modern,history,garden,https://plants.ces.ncsu.edu/plants/datura-stramonium/,repeated,화면 노출 시 약용 대목이 복용 권유로 읽히지 않도록 독성 서술과 반드시 함께 보여 줄 것.
매화,bstory-mume-lin-bu-plum-wife,"매화를 아내로, 학을 자식으로","북송의 임포는 서호 고산에 숨어 매화를 아내로, 학을 자식으로 삼았어요.","북송의 시인 임포는 벼슬길을 마다하고 항저우 서호 고산에 초막을 짓고 살았어요. 그 둘레에 매화를 심고 학을 길렀는데 평생 장가를 들지 않아, 사람들은 매화를 아내로 삼고 학을 자식으로 삼았다고 말했어요. 매처학자라는 말이 여기서 나왔고 이후 은거하는 선비의 상징처럼 굳어졌어요. 명나라 화가 두근은 15세기 후반에 달빛 아래 거니는 시인 임포라는 족자를 그렸어요. 지팡이를 짚은 사람이 매화나무를 바라보며 느리게 걷는 그림인데, 임포가 남긴 매화 시의 한 장면이에요. 굽은 매화 줄기와 바위를 짙고 옅은 먹으로 나눠 찍어낸 붓질이 특히 생생하고, 지금은 클리블랜드 미술관이 소장하고 있어요.",china,medieval,history,museum,https://www.clevelandart.org/art/1954.582,repeated,임포의 생몰년(967~1028)은 이 페이지에 없어 뺐다. 두근은 1446~1519년경 인물이다.
매화,bstory-mume-tobiume-dazaifu,교토에서 하룻밤에 날아온 매화,좌천된 스가와라노 미치자네를 따라 매화나무가 규슈까지 날아왔다고 해요.,"매화는 나라 시대에 당나라에서 들어온 새롭고 우아한 나무였어요. 헤이안 시대의 학자 스가와라노 미치자네가 이 꽃을 몹시 아꼈고, 그가 다자이후로 좌천되던 날 매화나무를 두고 와카 한 수를 지었다고 전해져요. 전설은 여기서 한 걸음 더 나가요. 교토에 남겨진 매화 한 그루가 주인을 그리워한 나머지 하룻밤 사이에 규슈까지 날아와 다시 그의 곁에 섰다는 거예요. 이 나무가 도비우메, 곧 날아온 매화이고, 다자이후 덴만구 본전 옆에 선 매화가 바로 그 나무로 여겨져요. 근처 에노키샤 신사 옆에는 도비우메가 처음 내려앉았다는 자리에서 150미터쯤 떨어진 곳에 또 다른 도비우메가 서 있고, 미치자네의 아이 구마마로의 무덤 곁에는 꽃잎이 여섯 장인 특이한 매화가 자라요.",japan,medieval,folklore,museum,https://www.dazaifu-japan-heritage.jp/en/bunkazai/detail.php?cId=336,repeated,좌천 연도(901년)와 유명한 와카 원문은 이 페이지에 명시되지 않아 쓰지 않았다. 매화는 벚나무와 다른 나무다.
해당화,bstory-rugosa-invasive-europe,유럽 해안을 덮은 해당화,고향에선 멸종위기종인데 유럽 해안사구에서는 골칫거리예요.,"해당화의 학명은 로사 루고사이고 중국과 한반도, 일본, 북쪽으로 캄차카반도까지가 원래 사는 곳이에요. 1796년 일본에서 영국으로 들어간 뒤 유럽 각지로 퍼졌어요. 야생화 기록은 독일이 1845년, 덴마크가 1875년, 스웨덴이 1918년이고, 2001년까지 유럽 열여섯 나라에서 야생화한 개체군이 확인됐어요. 북서유럽 해안에서는 크고 빽빽한 덤불을 이뤄 그 자리의 토박이 식물을 밀어내요. 2018년 사이언티픽 리포츠에 실린 연구를 보면 유럽 개체군은 원산지 중국 개체군보다 생장과 번식 형질이 두 배에서 네 배까지 높았고, 제곱미터당 종자 수는 4.2배였어요. 정작 중국에서는 자생 개체군이 빠르게 줄어 멸종위기종으로 지정돼 있고요.",europe,modern,history,paper,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5893583/,repeated,표에 붙은 영문명 Crab Apple은 사과나무속(Malus)이라 이 종과 무관하다. birth_flowers.csv의 10/29 동정 어긋남을 화면에 그대로 내보내지 말 것.
해당화,bstory-rugosa-korean-coast,우리 해안에서 사라진 꽃,예전에는 우리나라 모든 해안 모래밭에서 볼 수 있던 꽃이에요.,"해당화는 장미과의 낙엽관목으로 키가 1.5미터쯤 자라요. 줄기에는 가시와 가시털, 융모가 함께 나 있고 잎은 두껍고 주름이 많으며 표면에 윤기가 돌아요. 5월부터 7월 사이에 지름 6에서 9센티미터쯤 되는 붉은 자주색 꽃이 피는데, 향이 아주 강해서 꽃은 향수 원료로 쓰였어요. 열매는 8월에 황적색으로 익고요. 한국민족문화대백과사전은 해당화가 바닷가 모래밭과 산기슭에서 자라 우리나라 전 해안 모래땅에서 볼 수 있었으나 지금은 원형 그대로 남아 있는 곳이 드물다고 적고 있어요. 꽃과 뿌리껍질, 열매는 모두 약재로 썼어요.",korea,modern,history,other,https://encykorea.aks.ac.kr/Article/E0062490,single_source,원산 명사십리 전승은 이 항목에 없다. 앞 편(유럽 침입종)과 나란히 배치하면 대비가 산다.
로벨리아,bstory-lobelia-thomson-trial,"1809년, 로벨리아 살인 재판",약초상 새뮤얼 톰슨은 로벨리아로 사람을 죽였다는 혐의로 감옥에 갇혔어요.,"1809년 11월 10일, 미국 매사추세츠 뉴버리포트에서 약초상 새뮤얼 톰슨이 체포됐어요. 러벌이라는 청년을 치료하다 죽게 했다는 이유였는데, 고발자인 프렌치 의사는 톰슨이 치명적인 독인 로벨리아로 그를 죽였다고 주장했어요. 톰슨은 난방도 없는 감방에서 한 달을 보낸 뒤 12월 20일 세일럼 법정에 섰고, 재판장은 시어필러스 파슨스였어요. 검찰 측 증인 하우 의사는 문제의 가루가 로벨리아라고 증언했지만, 변호인은 하우가 로벨리아를 알아보지도 못하며 그 가루는 사실 마시로즈메리 뿌리였다는 점을 밝혀냈어요. 법원은 톰슨을 무죄로 풀어 줬어요. 이듬해 3월 톰슨이 프렌치를 상대로 낸 손해배상 소송은 오히려 져서 600달러가 넘는 소송비만 떠안았고요.",usa,19c,history,book-pd,https://www.henriettes-herb.com/eclectic/dmna/thomson.html,repeated,문제의 종은 Lobelia inflata(인디언 담배)다. 이후 문헌들이 같은 재판 기록을 서로 반대되는 결론에 인용해 왔다는 지적이 있어 판결 사실만 취했다.
로벨리아,bstory-lobelia-lobel-royal-botanist,제임스 1세의 왕실 식물학자,로벨리아라는 이름은 몽펠리에에서 공부한 플랑드르 의사에게서 왔어요.,"로벨리아라는 속명은 플랑드르 출신 의사이자 식물학자 마티아스 드 로벨에게서 따왔어요. 1538년에 태어나 몽펠리에에서 공부한 뒤 유럽 여러 나라를 옮겨 다니며 일했고, 마지막에는 잉글랜드에 자리를 잡아 제임스 1세의 주치의이자 왕실 식물학자가 됐어요. 외떡잎식물과 쌍떡잎식물이 서로 다르다는 걸 처음 알아본 식물학자로도 꼽혀요. 그의 이름을 단 로벨리아속은 지금까지 439종이 인정되는 큰 무리인데, 화단의 자잘한 한해살이풀부터 동아프리카 산지에서 굵고 짧은 줄기를 세우는 거대종까지 생김새가 제각각이에요. 북아메리카의 로벨리아 인플라타는 호흡기 질환 치료에 쓰였고, 이 무리를 대표하는 알칼로이드 로벨린이 그 약효의 배경이에요.",europe,16c,history,garden,https://herbaria.plants.ox.ac.uk/bol/plants400/Profiles/KL/Lobelia,repeated,옥스퍼드대 식물표본관 Plants400 프로필. 스승 기욤 롱들레의 식물학 원고를 유증받은 이력은 별도 출처에서도 확인된다.
칼라,bstory-calla-easter-lily-1926,"1926년, 손으로 만든 부활절 백합",아일랜드 공화파 여성들이 손수 접은 흰 꽃 배지가 100년을 버텼어요.,"1916년 부활절 봉기 10주년이던 1926년, 아일랜드 공화파 여성 조직 쿠먼 나 만이 흰 백합 모양의 배지를 만들어 팔기 시작했어요. 공장에서 찍어 낸 물건이 아니라 여성들이 하나하나 손으로 만든 꽃이었고, 흰 꽃잎에 초록 밑동과 주황 꽃술을 넣어 아일랜드 삼색기를 그대로 옮겨 놨어요. 판매 수익은 아일랜드 공화파 수감자 유가족 기금으로 갔는데, 자원병과 정치범의 미망인과 아이들, 나이 든 부양가족을 돕는 돈이었어요. 이 꽃은 봉기에서 목숨을 잃은 이들을 기억하는 표식이 됐고, 부활절 일요일 성당 문 앞에서 팔리다가 지금도 공화파 추모 행사의 옷깃에 달려요.",ireland,20c,history,other,https://brooklynirish.org/2026/04/02/100-years-of-the-easter-lily/,repeated,"이 출처는 배지를 ""white lily""라고만 적는다. 배지 형태를 칼라(Zantedeschia)로 보는 서술은 다른 매체에서 널리 반복되지만 본문 확인한 페이지에는 없어 단정하지 않았다."
칼라,bstory-calla-okeeffe-25000,칼라 여섯 점에 2만 5천 달러,"1928년 4월, 익명의 수집가가 오키프의 작은 칼라 그림 여섯 점을 사들였어요.","1928년 4월, 이름을 밝히지 않은 수집가가 조지아 오키프의 작은 칼라 그림 여섯 점을 2만 5천 달러에 사들였어요. 당시 살아 있는 화가의 작품에 매겨진 최고가였어요. 오키프는 그해에만 칼라를 여섯 번 그렸는데, 스승 아서 웨슬리 다우에게서 배운 연작 방식이었어요. 하나의 생각을 오래 붙들고 아주 사실적인 그림에서 출발해도, 같은 대상을 거듭 그리다 보면 형태가 점점 단순해져 결국 추상만 남는다는 게 본인의 설명이었죠. 1929년 붉은 바탕의 칼라 그림을 두고 평론가 머독 펨버턴은 그 시즌에 본 어떤 작품 못지않게 짜릿하다고 썼어요. 같은 해 미겔 코바루비아스는 뉴요커에 칼라를 든 오키프를 그려 우리의 백합 성모라는 제목을 붙였고요.",usa,20c,history,other,https://www.sothebys.com/en/auctions/ecatalogue/2018/contemporary-art-evening-sale-n09932/lot.15.html,repeated,경매사 도록 해설이라 작품 가치 서술이 상찬적이다. 연도·금액·횟수만 인용했다.
서양모과,bstory-medlar-open-arse-literature,셰익스피어의 모과 농담,"서양모과의 옛 별명은 '오픈어스'였고, 초서와 셰익스피어가 그 이름으로 농담을 했어요.","서양모과는 벌어진 열매 끝 모양 때문에 영어권에서 오픈어스라는 별명으로 불렸어요. 초서는 캔터베리 이야기 청지기의 서시에서 늙어 가는 자신을 이 열매에 빗대, 오픈어스처럼 되어 간다면 그 열매는 썩기 전까지 갈수록 나빠질 뿐이라고 말하게 했어요. 셰익스피어는 로미오와 줄리엣 2막 1장에서 머큐시오가 모과나무 아래 숨은 로미오를 두고 같은 별명으로 음담을 던지게 했고요. 뜻대로 하세요 3막 2장에서는 로절린드가 터치스톤에게 익기도 전에 썩을 거라며 그게 바로 모과의 미덕이라고 쏘아붙여요. D. H. 로런스도 1923년 시 모과와 마가목 열매에서 이 열매를 다뤘어요.",england,16c,literary,other,https://www.eastgatelarder.co.uk/blog/literary-medlars,repeated,초서 원문 철자는 'open-ers'다. 하버드 초서 사이트가 403이라 원문 대조는 못 했다.
