month,day,name_ko,slug,commons_page_url,direct_url,author,license,width,species_note,family_line
7,26,향쑥,hyangssuk,https://commons.wikimedia.org/wiki/File:Artemisia_absinthium_in_Aveyron_%285%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Artemisia_absinthium_in_Aveyron_%285%29.jpg/1280px-Artemisia_absinthium_in_Aveyron_%285%29.jpg,Tournasol7,CC BY 4.0,2086,Artemisia absinthium 종 일치 — 국명 향쑥의 정명. 꽃차례 접사,"은빛이 도는 잎에서 쓴 향이 나고, 압생트의 재료로 알려졌어요."
7,28,패랭이꽃,paeraengikkot,https://commons.wikimedia.org/wiki/File:Dianthus_superbus_var._speciosus_%28flower%29.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Dianthus_superbus_var._speciosus_%28flower%29.JPG/1280px-Dianthus_superbus_var._speciosus_%28flower%29.JPG,Alpsdake,CC BY-SA 4.0,2560,Dianthus superbus var. speciosus 종 일치 — CSV 7/28행 학명 Dianthus superbus와 같은 종이라 7/22·7/28 동일 컷,꽃잎 끝이 실처럼 잘게 갈라져 술이 늘어진 것처럼 보여요.
7,29,선인장,seoninjang,https://commons.wikimedia.org/wiki/File:20200812_EchinopsisOxygona_DSC03453K1_PtrQs.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/20200812_EchinopsisOxygona_DSC03453K1_PtrQs.jpg/1280px-20200812_EchinopsisOxygona_DSC03453K1_PtrQs.jpg,PtrQs,CC BY-SA 4.0,2671,Echinopsis oxygona — 종 명시. CSV의 '선인장/Cactus'는 분류 단위가 넓어 대표 개화 컷으로 배정. 검은 배경,가시밖에 없던 몸에서 하룻밤 사이 큰 꽃이 열려요.
7,30,서양종 보리수,seoyangjong-borisu,https://commons.wikimedia.org/wiki/File:Tilia_cordata_flowers_002.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Tilia_cordata_flowers_002.jpg/1280px-Tilia_cordata_flowers_002.jpg,Meneerke bloem,CC BY-SA 3.0,4288,"Tilia cordata 종 일치 — CSV '서양종 보리수(Lime Tree, Linden)'의 대표종. 7/30·8/23 동일 컷",잎처럼 생긴 포 아래로 연노란 꽃이 매달려 향을 퍼뜨려요.
7,31,호박,hobak,https://commons.wikimedia.org/wiki/File:Cucurbita_moschata_-_flower.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Cucurbita_moschata_-_flower.jpg/1280px-Cucurbita_moschata_-_flower.jpg,bastus917 (영철 이),CC BY-SA 2.0,3888,Cucurbita moschata 종 일치 — 국내 호박의 기준종. 꽃 접사,손바닥만 한 노란 꽃이 아침에 활짝 열려요.
8,3,수박풀,subakpul,https://commons.wikimedia.org/wiki/File:Hibiscus_trionum_kz01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Hibiscus_trionum_kz01.jpg/1280px-Hibiscus_trionum_kz01.jpg,"Krzysztof Ziarnek, Kenraiz",CC BY-SA 4.0,2466,"Hibiscus trionum 종 일치 — 국명 수박풀, 영문명 Flower of an Hour의 정명","한 시간이면 진다는 이름처럼, 아침에 열고 낮이면 접어요."
8,4,옥수수,oksusu,https://commons.wikimedia.org/wiki/File:Starr-090801-3516-Zea_mays-female_flowers-Olinda-Maui_%2824970907975%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Starr-090801-3516-Zea_mays-female_flowers-Olinda-Maui_%2824970907975%29.jpg/1280px-Starr-090801-3516-Zea_mays-female_flowers-Olinda-Maui_%2824970907975%29.jpg,Forest and Kim Starr,CC BY 3.0 us,2736,Zea mays 종 일치 — 암꽃(수염) 접사. 옥수수는 암꽃과 수꽃이 따로 달림,수염 한 올이 알 한 톨과 이어져 있어요.
8,5,엘리카,elrika,https://commons.wikimedia.org/wiki/File:Erica_carnea_IP0803009.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Erica_carnea_IP0803009.jpg/1280px-Erica_carnea_IP0803009.jpg,Leo Michels,CC0,2193,Erica carnea 종 일치 — CSV '엘리카/Heath'가 가리키는 Erica 속의 대표 재배종. CC0,잔가지에 작은 항아리 모양 꽃이 줄줄이 매달려요.
8,6,능소화,neungsohwa,https://commons.wikimedia.org/wiki/File:Campsis_grandiflora_06.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Campsis_grandiflora_06.JPG/1280px-Campsis_grandiflora_06.JPG,Prenn,CC BY-SA 3.0,2592,Campsis grandiflora 종 일치 — 국명 능소화의 정명. 배경에 담장·벽돌이 들어와 크롭 필요(더 좋은 구도의 Korea.net 컷은 워터마크가 박혀 있어 제외),담을 타고 올라가 주황빛 나팔을 바깥으로 내밀어요.
8,7,석류,seokryu-0807,https://commons.wikimedia.org/wiki/File:Punica_June_2009-1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Punica_June_2009-1.jpg/1280px-Punica_June_2009-1.jpg,Alvesgaspar ( talk ),CC BY-SA 3.0,2999,Punica 속 일치 — 파일명은 속명까지만. 재배 석류는 사실상 P. granatum 단일종이라 종 불일치 위험은 낮음,"붉은 꽃받침이 두껍고 단단해서, 꽃일 때부터 열매를 닮았어요."
8,8,진달래,jindalrae,https://commons.wikimedia.org/wiki/File:Rhododendron_mucronulatum_pink_peignoir_%2870036%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Rhododendron_mucronulatum_pink_peignoir_%2870036%29.jpg/1280px-Rhododendron_mucronulatum_pink_peignoir_%2870036%29.jpg,Rhododendrites,CC BY-SA 4.0,4018,Rhododendron mucronulatum 'Pink Peignoir' 종 일치 — 국명 진달래의 정명,잎보다 꽃이 먼저 나와서 가지 전체가 분홍으로 덮여요.
8,9,시스터스,siseuteoseu,https://commons.wikimedia.org/wiki/File:Cistus_May_2014-10.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Cistus_May_2014-10.jpg/1280px-Cistus_May_2014-10.jpg,Alvesgaspar,CC BY-SA 3.0,4448,Cistus 속 일치 — CSV 학명도 속명 'Cistus'뿐이고 파일명도 속명까지만 명시,"종이처럼 얇은 꽃잎이 하루 만에 지고, 다음 날 새 꽃이 다시 펴요."
8,10,이끼,ikki-0810,https://commons.wikimedia.org/wiki/File:Polytrichum_commune_in_natural_monument_Knez_u_Hrazan_%281%29.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Polytrichum_commune_in_natural_monument_Knez_u_Hrazan_%281%29.JPG/1280px-Polytrichum_commune_in_natural_monument_Knez_u_Hrazan_%281%29.JPG,Chmee2,CC BY-SA 3.0,4752,Polytrichum commune 종 일치 — CSV '이끼/Moss'는 분류 단위가 넓어 대표종(솔이끼류) 접사로 배정,숲 바닥에 별 모양으로 촘촘히 서서 물기를 오래 붙잡아요.
8,12,협죽도,hyeopjukdo,https://commons.wikimedia.org/wiki/File:Nerium_oleander_September_2007-1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Nerium_oleander_September_2007-1.jpg/1280px-Nerium_oleander_September_2007-1.jpg,Alvesgaspar,CC BY-SA 3.0,2877,Nerium oleander 종 일치 — 국명 협죽도의 정명,"잎도 가지도 독이 있어서, 예쁜 만큼 조심해야 해요."
8,13,골든 로드,goldeun-rodeu,https://commons.wikimedia.org/wiki/File:Solidago_virgaurea_ENBLA02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Solidago_virgaurea_ENBLA02.jpg/1280px-Solidago_virgaurea_ENBLA02.jpg,Enrico Blasutto,CC BY-SA 4.0,1942,Solidago virgaurea 종 일치 — 영문명 Golden Rod의 유럽 기준종,가을 들판에서 노란 꽃이 막대처럼 곧게 서요.
8,14,저먼더,jeomeondeo,https://commons.wikimedia.org/wiki/File:Teucrium_chamaedrys_Ligerz.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Teucrium_chamaedrys_Ligerz.jpg/1280px-Teucrium_chamaedrys_Ligerz.jpg,MurielBendel,CC BY-SA 4.0,3182,Teucrium chamaedrys 종 일치 — 영문명 Wall Germander의 정명. 8/14·8/30 동일 컷,돌담 틈에 뿌리내리고 분홍빛 입술 모양 꽃을 달아요.
8,16,타마린드,tamarindeu,https://commons.wikimedia.org/wiki/File:Tamarindus_indica_%28517656695%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Tamarindus_indica_%28517656695%29.jpg/1280px-Tamarindus_indica_%28517656695%29.jpg,"Dinesh Valke from Thane, India",CC BY-SA 2.0,2816,Tamarindus indica 종 일치 — CSV 학명과 동일,연노랑 꽃이 지고 나면 신맛 나는 갈색 꼬투리가 열려요.
8,17,튤립나무,tyulripnamu,https://commons.wikimedia.org/wiki/File:2015_Kwiat_tulipanowca_ameryka%C5%84skiego.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2015_Kwiat_tulipanowca_ameryka%C5%84skiego.jpg/1280px-2015_Kwiat_tulipanowca_ameryka%C5%84skiego.jpg,Jacek Halicki,CC BY-SA 4.0,4082,Liriodendron tulipifera 종 일치 — 파일명의 폴란드어 'tulipanowiec amerykański'가 이 종의 통칭,높은 가지 위에 튤립을 닮은 꽃이 초록빛으로 피어요.
8,18,접시꽃,jeopsikkot,https://commons.wikimedia.org/wiki/File:Alcea_rosea_purple.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Alcea_rosea_purple.jpg/1280px-Alcea_rosea_purple.jpg,PJDespa,CC BY-SA 3.0,4288,Alcea rosea 종 일치 — 국명 접시꽃의 정명. 6/23·8/18 동일 컷,곧게 선 줄기를 따라 접시만 한 꽃이 아래에서 위로 올라가며 펴요.
8,19,로사 캠피온,rosa-kaempion,https://commons.wikimedia.org/wiki/File:Silene_coronaria_Valternigo_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Silene_coronaria_Valternigo_02.jpg/1280px-Silene_coronaria_Valternigo_02.jpg,Syrio,CC BY-SA 4.0,3506,"Silene coronaria 종 일치 — CSV 로사 캠피온(Rose Campion), 이명 Lychnis coronaria",은빛 솜털 잎 위로 진한 자홍색 꽃이 홀로 서요.
8,21,짚신나물,jipsinnamul,https://commons.wikimedia.org/wiki/File:Agrimonia_eupatoria_-_Keila.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Agrimonia_eupatoria_-_Keila.jpg/1280px-Agrimonia_eupatoria_-_Keila.jpg,Ivar Leidus,CC BY-SA 4.0,3800,Agrimonia eupatoria — 속 일치. CSV 영문명 Agrimony의 정명이지만 국명 짚신나물(A. pilosa)과는 다른 종. Commons의 A. pilosa 사진은 개화 전 잎 컷뿐,"가는 꽃대에 노란 꽃이 촘촘히 붙고, 열매는 옷에 잘 달라붙어요."
8,22,스피리아,seupiria,https://commons.wikimedia.org/wiki/File:Spiraea_japonica_%28flower%29.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Spiraea_japonica_%28flower%29.JPG/1280px-Spiraea_japonica_%28flower%29.JPG,Alpsdake,CC BY-SA 4.0,3000,Spiraea japonica 종 일치 — CSV 학명 Spiraea의 대표 재배종,잔꽃이 우산처럼 모여 분홍 구름 한 덩이처럼 보여요.
8,23,서양종 보리수,seoyangjong-borisu,https://commons.wikimedia.org/wiki/File:Tilia_cordata_flowers_002.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Tilia_cordata_flowers_002.jpg/1280px-Tilia_cordata_flowers_002.jpg,Meneerke bloem,CC BY-SA 3.0,4288,"Tilia cordata 종 일치 — CSV '서양종 보리수(Lime Tree, Linden)'의 대표종. 7/30·8/23 동일 컷",잎처럼 생긴 포 아래로 연노란 꽃이 매달려 향을 퍼뜨려요.
8,25,안스륨,anseuryum,https://commons.wikimedia.org/wiki/File:Anturio_rojo_%28Anthurium_andraeanum%29_-_Flickr_-_Alejandro_Bayer_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Anturio_rojo_%28Anthurium_andraeanum%29_-_Flickr_-_Alejandro_Bayer_%281%29.jpg/1280px-Anturio_rojo_%28Anthurium_andraeanum%29_-_Flickr_-_Alejandro_Bayer_%281%29.jpg,"Alejandro Bayer Tamayo from Armenia, Colombia",CC BY-SA 2.0,4608,"Anthurium andraeanum 종 일치 — 국명 안스륨, 영문명 Flaming Flower의 정명",꽃잎처럼 보이는 붉은 판은 사실 잎이 변한 포예요.
8,26,하이포시스 오리어,haiposiseu-orieo,https://commons.wikimedia.org/wiki/File:Hypoxis_aurea_%283804595970%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Hypoxis_aurea_%283804595970%29.jpg/1280px-Hypoxis_aurea_%283804595970%29.jpg,"Dinesh Valke from Thane, India",CC BY-SA 2.0,2048,Hypoxis aurea 종 일치 — CSV 학명과 동일,풀 사이에서 노란 별 하나가 땅에 바짝 붙어 피어요.
8,27,고비,gobi,https://commons.wikimedia.org/wiki/File:Osmunda_japonica_001.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Osmunda_japonica_001.jpg/1280px-Osmunda_japonica_001.jpg,Kropsoq,CC BY-SA 3.0,1898,Osmunda japonica 종 일치 — 국명 고비의 정명. 양치식물이라 꽃이 없어 어린 순(권상엽) 접사,돌돌 말린 어린 순이 천천히 풀리면서 잎이 돼요.
8,28,에린지움,erinjium,https://commons.wikimedia.org/wiki/File:Eryngium_planum_kz21.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Eryngium_planum_kz21.jpg/1280px-Eryngium_planum_kz21.jpg,"Krzysztof Ziarnek, Kenraiz",CC BY-SA 4.0,2011,Eryngium planum 종 일치 — CSV 학명 Eryngium의 대표종,"꽃도 잎도 금속처럼 푸르고, 만지면 뻣뻣해요."
8,29,꽃담배,kkotdambae,https://commons.wikimedia.org/wiki/File:Nicotiana_alata.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Nicotiana_alata.jpg/1280px-Nicotiana_alata.jpg,"Swaminathan from Gurgaon, India",CC BY 2.0,3888,"Nicotiana alata 종 일치 — 국명 꽃담배, 영문명 Flowering Tobacco Plant의 정명",해질 무렵 흰 별 모양 꽃이 열리고 향이 퍼져요.
8,30,저먼더,jeomeondeo,https://commons.wikimedia.org/wiki/File:Teucrium_chamaedrys_Ligerz.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Teucrium_chamaedrys_Ligerz.jpg/1280px-Teucrium_chamaedrys_Ligerz.jpg,MurielBendel,CC BY-SA 4.0,3182,Teucrium chamaedrys 종 일치 — 영문명 Wall Germander의 정명. 8/14·8/30 동일 컷,돌담 틈에 뿌리내리고 분홍빛 입술 모양 꽃을 달아요.
8,31,토끼풀,tokkipul,https://commons.wikimedia.org/wiki/File:Trifolium_repens_flower_April_2_2010.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Trifolium_repens_flower_April_2_2010.jpg/1280px-Trifolium_repens_flower_April_2_2010.jpg,Supportstorm,Public domain,2414,Trifolium repens 종 일치 — 국명 토끼풀의 정명. PD. 5/29·6/17·8/31 동일 컷,작은 나비 모양 꽃 수십 개가 모여 하나의 공처럼 보여요.
9,1,호랑이꽃,horangikkot,https://commons.wikimedia.org/wiki/File:Tigridia_pavonia_flower.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Tigridia_pavonia_flower.jpg/1280px-Tigridia_pavonia_flower.jpg,Citron,CC BY-SA 3.0,3000,"영문명 Tiger Flower에 대응하는 Tigridia pavonia. 파일 제목과 Commons 분류 모두 학명 일치, 꽃 정면 근접컷.",하루만 피고 지는 꽃이에요. 아침에 열려 저녁이면 시드는데 그 하루를 위해 호랑이 무늬 같은 얼룩을 꽃 안쪽에 새겨 두었어요.
9,2,멕시칸 아이비,meksikan-aibi,https://commons.wikimedia.org/wiki/File:Cobaea_scandens_4529.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Cobaea_scandens_4529.jpg/1280px-Cobaea_scandens_4529.jpg,Amada44,CC BY-SA 3.0,4928,"CSV 학명 Cobaea의 대표종 Cobaea scandens. 파일 제목 학명 일치, 꽃 단독 근접컷.",종처럼 매달린 꽃이 처음엔 연둣빛이었다가 며칠에 걸쳐 보랏빛으로 짙어져요. 한 덩굴에서 두 가지 색을 같이 보게 되는 이유예요.
9,3,마거리트,mageoriteu,https://commons.wikimedia.org/wiki/File:00_4351_Strauchmargerite_(Argyranthemum_frutescens).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/00_4351_Strauchmargerite_%28Argyranthemum_frutescens%29.jpg/1280px-00_4351_Strauchmargerite_%28Argyranthemum_frutescens%29.jpg,W. Bulach,CC BY-SA 4.0,2667,"마거리트의 학명 Argyranthemum frutescens. 파일 제목에 독일어 통칭과 학명이 함께 표기, 흰 꽃 근접컷.",들국화처럼 보이지만 카나리아 제도에서 건너온 나무성 국화예요. 줄기 아래쪽이 해마다 조금씩 목질로 굳어 가요.
9,4,뱀무,baemmu,https://commons.wikimedia.org/wiki/File:Geum_japonicum_1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Geum_japonicum_1.JPG/1280px-Geum_japonicum_1.JPG,Qwert1234,CC BY-SA 3.0,3888,"CSV 학명 Geum와 name_ko 뱀무에 대응하는 Geum japonicum. 파일 제목 학명 일치, 노란 꽃 확인.",노란 꽃이 지고 나면 갈고리 달린 씨앗 뭉치가 남아요. 지나가는 짐승 털에 붙어 멀리까지 따라가려는 거예요.
9,5,느릅나무,neureupnamu-0905,https://commons.wikimedia.org/wiki/File:Ulmus_davidiana_var._japonica_samara_at_winter.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Ulmus_davidiana_var._japonica_samara_at_winter.JPG/1280px-Ulmus_davidiana_var._japonica_samara_at_winter.JPG,Dalgial,CC BY-SA 3.0,3264,name_ko 느릅나무에 대응하는 Ulmus davidiana var. japonica. 파일 제목 학명 일치. 꽃이 아주 작아 대신 시과를 담은 컷.,잎보다 씨앗이 먼저 나무를 덮어요. 얇은 날개를 두른 씨가 가지마다 붙어 연둣빛 안개처럼 보여요.
9,6,한련,hanryeon,https://commons.wikimedia.org/wiki/File:Close-up_of_Tropaeolum_majus_flowers_droplets_-20190830-RM-081005.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Close-up_of_Tropaeolum_majus_flowers_droplets_-20190830-RM-081005.jpg/1280px-Close-up_of_Tropaeolum_majus_flowers_droplets_-20190830-RM-081005.jpg,Ermell,CC BY-SA 4.0,5182,"영문명 Nasturtium에 대응하는 Tropaeolum majus. 파일 제목 학명 일치, 매크로 근접컷.",잎이 물을 밀어내서 빗방울이 구슬처럼 굴러다녀요. 꽃도 잎도 먹을 수 있어 예전부터 밥상에 자주 올랐어요.
9,7,오렌지,orenji,https://commons.wikimedia.org/wiki/File:Citrus_sinensis_CloseupFlowerSolanadelPino.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Citrus_sinensis_CloseupFlowerSolanadelPino.jpg/1280px-Citrus_sinensis_CloseupFlowerSolanadelPino.jpg,Javier martin,Public domain,2976,"영문명 Orange에 대응하는 Citrus sinensis. 파일 제목 학명과 CloseupFlower 표기 일치, 꽃 근접컷.",열매가 익는 동안 다음 해에 필 꽃봉오리가 같은 가지에 함께 맺혀요. 한 나무에서 꽃과 열매를 같이 보게 되는 이유예요.
9,8,갓,gat,https://commons.wikimedia.org/wiki/File:Brassica_juncea_Flower.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Brassica_juncea_Flower.jpg/1280px-Brassica_juncea_Flower.jpg,Shmunmun,CC BY-SA 3.0,1824,"name_ko 갓에 대응하는 Brassica juncea. 파일 제목 학명 일치, 꽃차례 근접컷.",잎은 김치가 되고 씨앗은 겨자가 돼요. 매운맛은 잎이 상처를 입은 순간에야 만들어지는 방어 물질이에요.
9,9,갯개미취,gaetgaemichwi,https://commons.wikimedia.org/wiki/File:Tripolium_pannonicum_(flowers).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Tripolium_pannonicum_%28flowers%29.jpg/1280px-Tripolium_pannonicum_%28flowers%29.jpg,Le.Loup.Gris,CC BY-SA 3.0,2288,name_ko 갯개미취의 학명 Tripolium pannonicum으로 확보. 영문명 Michaelmas Daisy는 보통 Symphyotrichum novi-belgii를 가리켜 두 이름이 어긋난다. 한글명 기준으로 골랐다.,바닷바람이 닿는 갯가에서 자라요. 소금기를 견디려고 잎을 도톰하게 채워 두는 쪽을 택했어요.
9,11,알로에,alroe,https://commons.wikimedia.org/wiki/File:A.vera-suzana-1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/A.vera-suzana-1.jpg/1280px-A.vera-suzana-1.jpg,Philmarin,CC BY-SA 3.0,2128,name_ko 알로에에 대응하는 Aloe vera. 파일 제목과 Commons 분류 일치. 노란 꽃대를 확인하려고 근접컷 대신 개화 개체 전신컷을 골랐다.,잎을 자르면 맑은 젤이 배어 나와요. 사막에서 물을 아끼려고 잎 안쪽에 저장고를 만들어 둔 거예요.
9,12,클레마티스,keulrematiseu,https://commons.wikimedia.org/wiki/File:Clematis_terniflora_s4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Clematis_terniflora_s4.jpg/1280px-Clematis_terniflora_s4.jpg,Alpsdake,CC BY-SA 4.0,6000,"CSV 학명 Clematis의 대표종으로 한국에도 자생하는 Clematis terniflora. 파일 제목 학명 일치, 꽃 근접컷.",꽃잎처럼 보이는 흰 조각은 사실 꽃받침이에요. 진짜 꽃잎은 일찌감치 포기하고 꽃받침에 그 역할을 맡겼어요.
9,13,버드나무,beodeunamu,https://commons.wikimedia.org/wiki/File:Salix_babylonica_(Saule_pleureur)_-_20150810_10h23_(11045).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Salix_babylonica_%28Saule_pleureur%29_-_20150810_10h23_%2811045%29.jpg/1280px-Salix_babylonica_%28Saule_pleureur%29_-_20150810_10h23_%2811045%29.jpg,Medium69 (William Crochot),CC BY-SA 4.0,5284,영문명 Weeping Willow에 대응하는 Salix babylonica. 파일 제목 학명 일치. 늘어진 수형이 종의 특징이라 전신컷으로 골랐다.,가지가 아래로 흐르듯 늘어져요. 물가에 서서 수면에 닿을 만큼 길게 드리우는 게 이 나무의 습관이에요.
9,14,마르멜로,mareumelro,https://commons.wikimedia.org/wiki/File:Blooming_quince_(Cydonia_oblonga).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Blooming_quince_%28Cydonia_oblonga%29.jpg/1280px-Blooming_quince_%28Cydonia_oblonga%29.jpg,Ввласенко,CC BY-SA 3.0,3082,"name_ko 마르멜로와 영문명 Quince에 대응하는 Cydonia oblonga. 파일 제목 학명 일치, 꽃 근접컷.",열매는 딱딱하고 시어서 그냥은 못 먹어요. 대신 향이 진해 방 안에 하나만 두어도 며칠씩 향이 남아요.
9,16,용담,yongdam,https://commons.wikimedia.org/wiki/File:Gentiana_scabra_var._buergeri_(flower_s3).JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Gentiana_scabra_var._buergeri_%28flower_s3%29.JPG/1280px-Gentiana_scabra_var._buergeri_%28flower_s3%29.JPG,Alpsdake,CC BY-SA 4.0,3400,"CSV 학명 Gentiana와 name_ko 용담에 대응하는 Gentiana scabra. 파일 제목 학명 일치, 꽃 정면 근접컷.",해가 있을 때만 꽃을 열어요. 흐리거나 저물면 다시 오므려서 안쪽을 지켜요.
9,17,에리카,erika,https://commons.wikimedia.org/wiki/File:Erica_carnea_3_RF.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Erica_carnea_3_RF.jpg/1280px-Erica_carnea_3_RF.jpg,Robert Flogaus-Faust,CC BY 4.0,2326,"CSV 영문명 Heath와 name_ko 에리카에 대응하는 Erica carnea. 파일 제목 학명 일치, 꽃차례 근접컷.",겨울 끝자락 눈 사이에서도 꽃을 피워요. 항아리처럼 오므린 꽃 모양이 추위를 견디는 방식이에요.
9,18,엉겅퀴,eonggeongkwi,https://commons.wikimedia.org/wiki/File:Japanese_Thistle_Cirsium_japonicum_bud-flower.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Japanese_Thistle_Cirsium_japonicum_bud-flower.jpg/1280px-Japanese_Thistle_Cirsium_japonicum_bud-flower.jpg,TANAKA Juuyoh (田中十洋),CC BY 2.0,3648,"name_ko 엉겅퀴에 대응하는 Cirsium japonicum. 파일 제목에 학명과 Japanese Thistle 병기, 꽃 근접컷.",가시는 잎에만 있고 꽃에는 없어요. 먹히지 않으려는 방어와 벌을 부르려는 초대를 한 몸에 나눠 두었어요.
9,19,사초,sacho,https://commons.wikimedia.org/wiki/File:Carex_pendula_inflorescens_(57).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Carex_pendula_inflorescens_%2857%29.jpg/1280px-Carex_pendula_inflorescens_%2857%29.jpg,Julia Kruse,CC BY-SA 3.0,2816,"CSV 학명 Carex의 대표종 Carex pendula. 파일 제목 학명 일치, 꽃차례 근접컷.",꽃잎이 아예 없어요. 벌 대신 바람을 부르기로 하고 꾸미는 일을 통째로 그만둔 쪽이에요.
9,20,로즈메리,rojeumeri,https://commons.wikimedia.org/wiki/File:Rosmarinus_officinalis-Romarin_cultiv%C3%A9-Fleurs-20201009.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Rosmarinus_officinalis-Romarin_cultiv%C3%A9-Fleurs-20201009.jpg/1280px-Rosmarinus_officinalis-Romarin_cultiv%C3%A9-Fleurs-20201009.jpg,Daniel VILLAFRUELA,CC BY-SA 4.0,3024,"name_ko 로즈메리에 대응하는 Rosmarinus officinalis(현재 통용 학명 Salvia rosmarinus). 파일 제목 학명과 Fleurs 표기 일치, 꽃 근접컷.",잎을 스치기만 해도 향이 손에 남아요. 바닷가 절벽에서 마르지 않으려고 기름을 품은 결과가 그 향이에요.
9,21,사프란,sapeuran,https://commons.wikimedia.org/wiki/File:Crocus_sativus_-_Saffron_crocus_-_Safran_03.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Crocus_sativus_-_Saffron_crocus_-_Safran_03.JPG/1280px-Crocus_sativus_-_Saffron_crocus_-_Safran_03.JPG,Zeynel Cebeci,CC BY-SA 4.0,2232,name_ko 사프란의 학명 Crocus sativus로 확보. 영문명 Autumn Crocus는 Colchicum autumnale를 가리키기도 해 이름이 갈린다. 한글명 기준으로 골랐다.,꽃 한 송이에서 붉은 암술 세 가닥만 거둬요. 그래서 향신료 중에 가장 값이 비싼 자리에 있어요.
9,22,퀘이킹 그라스,kweiking-geuraseu,https://commons.wikimedia.org/wiki/File:Briza_media_-_keskmine_v%C3%A4rihein.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Briza_media_-_keskmine_v%C3%A4rihein.jpg/1280px-Briza_media_-_keskmine_v%C3%A4rihein.jpg,Ivar Leidus,CC BY-SA 3.0,4000,"영문명 Quaking Grass에 대응하는 Briza media. 파일 제목 학명 일치, 이삭 근접컷.",작은 이삭이 실 같은 자루에 매달려 바람만 스쳐도 떨려요. 이름도 그 떨림에서 왔어요.
